Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Automatic Operating Room Surgical Activity Recognition for Robot-Assisted Surgery","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_37","Aidean SharghiHelene HaugerudDaniel OhOmid Mohareri","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_37","Chapter"
"Learning Guided Electron Microscopy with Active Acquisition","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_8","Lu MiHao WangYaron MeirovitchRichard SchalekSrinivas C. TuragaJeff W. LichtmanAravinthan D. T. SamuelNir Shavit","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_8","Chapter"
"Encoding Visual Attributes in Capsules for Explainable Medical Diagnoses","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_29","Rodney LaLondeDrew TorigianUlas Bagci","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_29","Chapter"
"Interacting with Medical Volume Data in Projective Augmented Reality","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_41","Florian HeinrichKai BornemannKai LawonnChristian Hansen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_41","Chapter"
"Adaptive Context Selection for Polyp Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_25","Ruifei ZhangGuanbin LiZhen LiShuguang CuiDahong QianYizhou Yu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_25","Chapter"
"Meta Corrupted Pixels Mining for Medical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_33","Jixin WangSanping ZhouChaowei FangLe WangJinjun Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_33","Chapter"
"Corruption-Robust Enhancement of Deep Neural Networks for Classification of Peripheral Blood Smear Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_36","Songtao ZhangQingwen NiBing LiShan JiangWenyu CaiHang ChenLin Luo","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_36","Chapter"
"Pairwise Relation Learning for Semi-supervised Gland Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_40","Yutong XieJianpeng ZhangZhibin LiaoJohan VerjansChunhua ShenYong Xia","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_40","Chapter"
"Landmarks Detection with Anatomical Constraints for Total Hip Arthroplasty Preoperative Measurements","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_65","Wei LiuYu WangTao JiangYing ChiLei ZhangXian-Sheng Hua","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_65","Chapter"
"Discovering Functional Brain Networks with 3D Residual Autoencoder (ResAE)","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_49","Qinglin DongNing QiangJinglei LvXiang LiTianming LiuQuanzheng Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_49","Chapter"
"Distractor-Aware Neuron Intrinsic Learning for Generic 2D Medical Image Classifications","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_57","Lijun GongKai MaYefeng Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_57","Chapter"
"A Shared Neural Encoding Model for the Prediction of Subject-Specific fMRI Response","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_53","Meenakshi KhoslaGia H. NgoKeith JamisonAmy KuceyeskiMert R. Sabuncu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_53","Chapter"
"Decision Support for Intoxication Prediction Using Graph Convolutional Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_61","Hendrik BurwinkelMatthias KeicherDavid Bani-HarouniTobias ZellnerFlorian EyerNassir NavabSeyed-Ahmad Ahmadi","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_61","Chapter"
"Extreme Consistency: Overcoming Annotation Scarcity and Domain Shifts","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_68","Gaurav FotedarNima TajbakhshShilpa AnanthXiaowei Ding","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_68","Chapter"
"Manifold Ordinal-Mixup for Ordered Classes in TW3-Based Bone Age Assessment","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_64","Byeonguk BaeJaewon LeeSeo Taek KongJinkyeong SungKyu-Hwan Jung","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_64","Chapter"
"Difficulty-Aware Glaucoma Classification with Multi-rater Consensus Modeling","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_72","Shuang YuHong-Yu ZhouKai MaCheng BianChunyan ChuHanruo LiuYefeng Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_72","Chapter"
"BEFD: Boundary Enhancement and Feature Denoising for Vessel Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_75","Mo ZhangFei YuJie ZhaoLi ZhangQuanzheng Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_75","Chapter"
"Uncertainty-Guided Efficient Interactive Refinement of Fetal Brain Segmentation from Stacks of MRI Slices","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_28","Guotai WangMichael AertsenJan DeprestSébastien OurselinTom VercauterenShaoting Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_28","Chapter"
"Deep Active Contour Network for Medical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_32","Mo ZhangBin DongQuanzheng Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_32","Chapter"
"Deep Graph Normalizer: A Geometric Deep Learning Approach for Estimating Connectional Brain Templates","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_16","Mustafa Burak GurbuzIslem Rekik","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_16","Chapter"
"Prediction of Pathological Complete Response to Neoadjuvant Chemotherapy in Breast Cancer Using Deep Learning with Integrative Imaging, Molecular and Demographic Data","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_24","Hongyi DuanmuPauline Boning HuangSrinidhi BrahmavarStephanie LinThomas RenJun KongFusheng WangTim Q. Duong","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_24","Chapter"
"Brain Age Estimation from MRI Using a Two-Stage Cascade Network with Ranking Loss","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_20","Ziyang LiuJian ChengHaogang ZhuJicong ZhangTao Liu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_20","Chapter"
"Symmetric Dilated Convolution for Surgical Gesture Recognition","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_39","Jinglu ZhangYinyu NieYao LyuHailin LiJian ChangXiaosong YangJian Jun Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_39","Chapter"
"Spatially-Aware Displays for Computer Assisted Interventions","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_43","Alexander WinklerUlrich EckNassir Navab","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_43","Chapter"
"Few-Shot Anomaly Detection for Polyp Frames from Colonoscopy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_27","Yu TianGabriel MaicasLeonardo Zorron Cheng Tao PuRajvinder SinghJohan W. VerjansGustavo Carneiro","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_27","Chapter"
"Difficulty-Aware Meta-learning for Rare Disease Diagnosis","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_35","Xiaomeng LiLequan YuYueming JinChi-Wing FuLei XingPheng-Ann Heng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_35","Chapter"
"Fairness of Classifiers Across Skin Tones in Dermatology","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_31","Newton M. KinyanjuiTimothy OdongaCelia CintasNoel C. F. CodellaRameswar PandaPrasanna SattigeriKush R. Varshney","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_31","Chapter"
"Renal Cell Carcinoma Detection and Subtyping with Minimal Point-Based Annotation in Whole-Slide Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_42","Zeyu GaoPargorn PuttapiratJiangbo ShiChen Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_42","Chapter"
"Miss the Point: Targeted Adversarial Attack on Multiple Landmark Detection","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_67","Qingsong YaoZecheng HeHu HanS. Kevin Zhou","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_67","Chapter"
"Lightweight Double Attention-Fused Networks for Intraoperative Stent Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_1","Yan-Jie ZhouXiao-Liang XieZeng-Guang HouXiao-Hu ZhouGui-Bin BianShi-Qi Liu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_1","Chapter"
"BUNET: Blind Medical Image Segmentation Based on Secure UNET","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_59","Song BianXiaowei XuWeiwen JiangYiyu ShiTakashi Sato","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_59","Chapter"
"Deformation Aware Augmented Reality for Craniotomy Using 3D/2D Non-rigid Registration of Cortical Vessels","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_71","Nazim HaouchineParikshit JuvekarWilliam M. Wells IIIStephane CotinAlexandra GolbySarah Frisken","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_71","Chapter"
"Edge-Variational Graph Convolutional Networks for Uncertainty-Aware Disease Prediction","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_55","Yongxiang HuangAlbert C. S. Chung","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_55","Chapter"
"BR-GAN: Bilateral Residual Generating Adversarial Network for Mammogram Classification","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_63","Chu-ran WangFandong ZhangYizhou YuYizhou Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_63","Chapter"
"Reconstructing Sinus Anatomy from Endoscopic Video – Towards a Radiation-Free Approach for Quantitative Longitudinal Assessment","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_1","Xingtong LiuMaia StiberJindan HuangMasaru IshiiGregory D. HagerRussell H. TaylorMathias Unberath","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_1","Chapter"
"Self-supervision on Unlabelled or Data for Multi-person 2D/3D Human Pose Estimation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_74","Vinkle SrivastavAfshin GangiNicolas Padoy","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_74","Chapter"
"Keypoints Localization for Joint Vertebra Detection and Fracture Severity Quantification","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_70","Maxim PisovVladimir KondratenkoAlexey ZakharovAlexey PetraikinVictor GombolevskiySergey MorozovMikhail Belyaev","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_70","Chapter"
"A New Electromagnetic-Video Endoscope Tracking Method via Anatomical Constraints and Historically Observed Differential Evolution","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_10","Xiongbiao Luo","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_10","Chapter"
"RVSeg-Net: An Efficient Feature Pyramid Cascade Network for Retinal Vessel Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_77","Wei WangJiafu ZhongHuisi WuZhenkun WenJing Qin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_77","Chapter"
"Defending Deep Learning-Based Biomedical Image Segmentation from Adversarial Attacks: A Low-Cost Frequency Refinement Approach","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_34","Qi LiuHan JiangTao LiuZihao LiuSicheng LiWujie WenYiyu Shi","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_34","Chapter"
"Partial Volume Segmentation of Brain MRI Scans of Any Resolution and Contrast","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_18","Benjamin BillotEleanor RobinsonAdrian V. DalcaJuan Eugenio Iglesias","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_18","Chapter"
"Optimizing Visual Cortex Parameterization with Error-Tolerant Teichmüller Map in Retinotopic Mapping","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_22","Yanshuai TuDuyan TaZhong-Lin LuYalin Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_22","Chapter"
"Spatial-And-Context Aware (SpACe) “Virtual Biopsy” Radiogenomic Maps to Target Tumor Mutational Status on Structural MRI","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_30","Marwa IsmailRamon CorreaKaustav BeraRuchika VermaAnas Saeed BamashmosNiha BeigJacob AntunesPrateek PrasannaVolodymyr StatsevychManmeet AhluwaliaPallavi Tiwari","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_30","Chapter"
"Ultra2Speech - A Deep Learning Framework for Formant Frequency Estimation and Tracking from Ultrasound Tongue Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_45","Pramit SahaYadong LiuBryan GickSidney Fels","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_45","Chapter"
"Endoscopic Polyp Segmentation Using a Hybrid 2D/3D CNN","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_29","Juana González-Bueno PuyalKanwal K. BhatiaPatrick BrandaoOmer F. AhmadDaniel TothRawen KaderLaurence LovatPeter MountneyDanail Stoyanov","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_29","Chapter"
"Automatic Data Augmentation for 3D Medical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_37","Ju XuMengzhang LiZhanxing Zhu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_37","Chapter"
